Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
SWCH,"Switch, Inc.",18.01,$4.35B,2017,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/swch
SBE,Switchback Energy Acquisition Corporation,9.85,$386.76M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/sbe
SBE.U,Switchback Energy Acquisition Corporation,n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/sbe.u
SBE.WS,Switchback Energy Acquisition Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/sbe.ws
SYF,Synchrony Financial,17.96,$10.48B,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/syf
SYF^A,Synchrony Financial,18.56,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/syf^a
SNX,Synnex Corporation,98.46,$5.07B,2003,Technology,Retail: Computer Software & Peripheral Equipment,https://old.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,18.41,$2.71B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/snv
SNV^D,Synovus Financial Corp.,22.74,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snv^d
SNV^E,Synovus Financial Corp.,20.85,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/snv^e
GJP,"Synthetic Fixed-Income Securities, Inc.",22.7116,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",22.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",17.8,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/gjt
SYY,Sysco Corporation,52.7,$26.75B,n/a,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/syy
SYX,Systemax Inc.,19.35,$725.05M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/syx
TLRD,"Tailored Brands, Inc.",0.9366,$45.49M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlrd
TWN,"Taiwan Fund, Inc. (The)",18.97,$141.91M,1986,n/a,n/a,https://old.nasdaq.com/symbol/twn
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,51.87,$269B,1997,Technology,Semiconductors,https://old.nasdaq.com/symbol/tsm
TAK,Takeda Pharmaceutical Company Limited,18.97,$59.1B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tak
TAL,TAL Education Group,55.01,$32.55B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tal
TALO,"Talos Energy, Inc.",12.24,$799.79M,2018,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/talo
SKT,"Tanger Factory Outlet Centers, Inc.",6.19,$578.55M,1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/skt
TPR,"Tapestry, Inc.",13.39,$3.7B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/tpr
NGLS^A,Targa Resources Partners LP,23.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ngls^a
TRGP,"Targa Resources, Inc.",17.44,$4.07B,2010,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trgp
TGT,Target Corporation,125.2,$62.58B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/tgt
TARO,Taro Pharmaceutical Industries Ltd.,67.63,$2.59B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/taro
TTM,Tata Motors Ltd,5.58,$4.01B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/ttm
TCO,"Taubman Centers, Inc.",38.5,$2.37B,1992,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tco
TCO^J,"Taubman Centers, Inc.",22.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tco^j
TCO^K,"Taubman Centers, Inc.",22,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tco^k
TMHC,Taylor Morrison Home Corporation,16.82,$2.18B,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tmhc
TRP,TC Energy Corporation,44.79,$42.1B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/trp
TCP,"TC PipeLines, LP",33.39,$2.38B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tcp
TSI,"TCW Strategic Income Fund, Inc.",5.37,$256.08M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tsi
TEL,TE Connectivity Ltd.,76.27,$25.16B,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/tel
TISI,"Team, Inc.",5.02,$153.75M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/tisi
FTI,TechnipFMC plc,7.49,$3.36B,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/fti
TECK,Teck Resources Ltd,9.87,$5.16B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/teck
TK,Teekay Corporation,2.99,$301.39M,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,11.15,$986.51M,2005,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tgp
TGP^A,Teekay LNG Partners L.P.,23.128,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tgp^a
TGP^B,Teekay LNG Partners L.P.,21.7,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tgp^b
TNK,Teekay Tankers Ltd.,16.52,$479.55M,2007,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tnk
TGNA,TEGNA Inc.,10.88,$2.38B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tgna
TRC,Tejon Ranch Co,13.87,$363.68M,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/trc
HQH,Tekla Healthcare Investors,21.25,$915.51M,1987,n/a,n/a,https://old.nasdaq.com/symbol/hqh
THQ,Tekla Healthcare Opportunies Fund,18.19,$751.98M,2014,n/a,n/a,https://old.nasdaq.com/symbol/thq
HQL,Tekla Life Sciences Investors,17.83,$418.91M,1992,n/a,n/a,https://old.nasdaq.com/symbol/hql
THW,Tekla World Healthcare Fund,14.42,$434.08M,2015,n/a,n/a,https://old.nasdaq.com/symbol/thw
TDOC,"Teladoc Health, Inc.",172.2,$12.82B,2015,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/tdoc
TEO,Telecom Argentina Stet - France Telecom S.A.,8.02,$3.45B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/teo
TDY,Teledyne Technologies Incorporated,330.18,$12.11B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tdy
TFX,Teleflex Incorporated,353.08,$16.39B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tfx
VIV,Telefonica Brasil S.A.,8.33,$14.07B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/viv
TEF,Telefonica SA,4.74,$24.61B,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tef
TDA,"Telephone and Data Systems, Inc.",23.69,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tda
TDE,"Telephone and Data Systems, Inc.",23.445,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tde
TDI,"Telephone and Data Systems, Inc.",24.46,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdi
TDJ,"Telephone and Data Systems, Inc.",24.66,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tdj
TDS,"Telephone and Data Systems, Inc.",18.89,$2.16B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tds
TU,TELUS Corporation,16.22,$20.63B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tu
TDF,"Templeton Dragon Fund, Inc.",18.64,$630.11M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdf
EMF,Templeton Emerging Markets Fund,12.31,$203.73M,1987,n/a,n/a,https://old.nasdaq.com/symbol/emf
TEI,"Templeton Emerging Markets Income Fund, Inc.",7.38,$354.23M,1993,n/a,n/a,https://old.nasdaq.com/symbol/tei
GIM,"Templeton Global Income Fund, Inc.",5.3,$710.96M,1988,n/a,n/a,https://old.nasdaq.com/symbol/gim
TPX,"Tempur Sealy International, Inc.",57.09,$2.94B,2003,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/tpx
TS,Tenaris S.A.,13.56,$8B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/ts
TME,Tencent Music Entertainment Group,12.39,$20.78B,2018,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tme
THC,Tenet Healthcare Corporation,20.5,$2.15B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/thc
TNC,Tennant Company,56.43,$1.04B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,5.17,$420.11M,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,25.17,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,25.2,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tve
TDC,Teradata Corporation,20.6,$2.24B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tdc
TEX,Terex Corporation,14.84,$1.03B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/tex
TX,Ternium S.A.,13.97,$2.74B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tx
TRNO,Terreno Realty Corporation,47.77,$3.23B,2010,Finance,Real Estate,https://old.nasdaq.com/symbol/trno
TTI,"Tetra Technologies, Inc.",0.45,$56.65M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,11.77,$12.89B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,553.36,$4.29B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,8.34,$457.62M,2007,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/tgh
TXT,Textron Inc.,27.19,$6.18B,n/a,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/txt
TFII,TFI International Inc.,27.39,$2.39B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfii
AES,The AES Corporation,13.04,$8.67B,n/a,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/aes
BK,The Bank Of New York Mellon Corporation ,33.73,$29.87B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bk
BK^C,The Bank Of New York Mellon Corporation ,25.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bk^c
BX,The Blackstone Group Inc.,53.57,$64.03B,2007,Finance,Investment Managers,https://old.nasdaq.com/symbol/bx
CEE,"The Central and Eastern Europe Fund, Inc.",19.58,$131.41M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cee
SCHW,The Charles Schwab Corporation,34.21,$44.04B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/schw
SCHW^C,The Charles Schwab Corporation,25.33,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,25.69,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/schw^d
COO,"The Cooper Companies, Inc. ",302.17,$16.11B,n/a,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/coo
GDV,The Gabelli Dividend & Income Trust,16.58,$1.5B,2003,n/a,n/a,https://old.nasdaq.com/symbol/gdv
GDV^A,The Gabelli Dividend & Income Trust,26.115,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^a
GDV^G,The Gabelli Dividend & Income Trust,25.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^g
GDV^H,The Gabelli Dividend & Income Trust,25.8,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdv^h
GRX,The Gabelli Healthcare & Wellness Trust,10,$181.51M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx
GRX^B,The Gabelli Healthcare & Wellness Trust,25.9901,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,8.23,$127.32M,2007,n/a,n/a,https://old.nasdaq.com/symbol/gdl
GDL^C,The GDL Fund,51.43,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/gdl^c
THG,"The Hanover Insurance Group, Inc.",90.96,$3.46B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",25.4235,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/thga
RUBI,"The Rubicon Project, Inc.",5.44,$583.64M,2014,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/rubi
TRV,"The Travelers Companies, Inc.",95.3,$24.1B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/trv
VAM,The Vivaldi Opportunities Fund,10.5,$60.1M,2018,n/a,n/a,https://old.nasdaq.com/symbol/vam
TMO,Thermo Fisher Scientific Inc,346.97,$137.04B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",15.15,$498.21M,2011,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,7.43,$704.97M,2013,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/tpre
TSLF,THL Credit Senior Loan Fund,11.83,$87.77M,2013,n/a,n/a,https://old.nasdaq.com/symbol/tslf
TCRW,"THL Credit, Inc.",22.25,n/a,2018,n/a,n/a,https://old.nasdaq.com/symbol/tcrw
TCRZ,"THL Credit, Inc.",22.2,n/a,2015,n/a,n/a,https://old.nasdaq.com/symbol/tcrz
TRI,Thomson Reuters Corp,67.88,$33.65B,n/a,Consumer Services,Publishing,https://old.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",77.37,$4.27B,n/a,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,4.51,$181.68M,2017,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/tdw
TDW.WS.A,Tidewater Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.a
TDW.WS.B,Tidewater Inc.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tdw.ws.b
TIF,Tiffany & Co.,127.66,$15.49B,1987,Consumer Services,Consumer Specialties,https://old.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",4.67,$138.83M,2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,11.17,$5.41B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tsu
TKR,Timken Company (The),41.01,$3.08B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tkr
TMST,TimkenSteel Corporation,3.06,$137.6M,2014,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",1.16,$70.3M,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",49.76,$59.6B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/tjx
TOL,"Toll Brothers, Inc.",27.8,$3.52B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",34.31,$1.37B,n/a,Consumer Non-Durables,Specialty Foods,https://old.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,100.35,$3.34B,2015,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bld
TTC,Toro Company (The),65.41,$7B,n/a,Capital Goods,Tools/Hardware,https://old.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),41.57,$74.93B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/td
SHLL,Tortoise Acquisition Corp.,9.945,$289.66M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/shll
SHLL.U,Tortoise Acquisition Corp.,n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/shll.u
SHLL.WS,Tortoise Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/shll.ws
NDP,"Tortoise Energy Independence Fund, Inc.",12.24,$22.59M,2012,n/a,n/a,https://old.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,17.4,$233.74M,2004,n/a,n/a,https://old.nasdaq.com/symbol/tyg
TEAF,Tortoise Essential Assets Income Term Fund,10.69,$144.22M,2019,n/a,n/a,https://old.nasdaq.com/symbol/teaf
NTG,"Tortoise Midstream Energy Fund, Inc.",18.56,$117.31M,2010,n/a,n/a,https://old.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",15,$37.56M,2011,n/a,n/a,https://old.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",9.15,$63.6M,2009,n/a,n/a,https://old.nasdaq.com/symbol/tpz
TOT,Total S.A.,35.69,$91.84B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/tot
TSQ,"Townsquare Media, Inc.",4.46,$84.64M,2014,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,119.47,$165.24B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tm
TRTX,"TPG RE Finance Trust, Inc.",6.75,$517.39M,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/trtx
TSLX,"TPG Specialty Lending, Inc.",17.4,$1.17B,2014,n/a,n/a,https://old.nasdaq.com/symbol/tslx
TT,Trane Technologies plc,81.39,$19.47B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/tt
TAC,TransAlta Corporation,5.65,$1.56B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/tac
TCI,"Transcontinental Realty Investors, Inc.",18.79,$163.81M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,370.52,$20.03B,2006,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/tdg
RIG,Transocean Ltd.,1.48,$946.72M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,5.45,$834.63M,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/tgs
TRU,TransUnion,78.91,$14.98B,2015,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/tru
TREC,Trecora Resources,5.66,$139.89M,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/trec
TG,Tredegar Corporation,15.11,$506.35M,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",50.88,$2.87B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/ths
TREX,"Trex Company, Inc.",122.76,$7.1B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,23.59,$1.27B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,56.1,n/a,n/a,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",12.49,$1.63B,2013,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/tph
TRNE,Trine Acquisition Corp.,9.94,$372.94M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/trne
TRNE.U,Trine Acquisition Corp.,n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/trne.u
TRNE.WS,Trine Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trne.ws
TNET,"TriNet Group, Inc.",48.38,$3.26B,2014,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",19.63,$2.31B,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,19.31,$738.39M,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,8.64,$265.65M,2014,n/a,n/a,https://old.nasdaq.com/symbol/tpvg
TPVY,TriplePoint Venture Growth BDC Corp.,22.7,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/tpvy
GTS,Triple-S Management Corporation,16.98,$404.23M,2007,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/gts
TRTN,Triton International Limited,30.43,$2.14B,2016,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/trtn
TRTN^A,Triton International Limited,23.8,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^a
TRTN^B,Triton International Limited,22.7,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^b
TRTN^C,Triton International Limited,21.8,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^c
TRTN^D,Triton International Limited,21.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/trtn^d
TGI,"Triumph Group, Inc.",5.44,$282.06M,1996,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/tgi
TROX,Tronox Holdings plc,6.56,$940.49M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",14.79,$534.31M,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/tbi
TFC,Truist Financial Corporation,34.15,$46.02B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tfc
TFC^F,Truist Financial Corporation,24.98,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^f
TFC^G,Truist Financial Corporation,25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^g
TFC^H,Truist Financial Corporation,25.08,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^h
TFC^I,Truist Financial Corporation,24.18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tfc^i
TNP,Tsakos Energy Navigation Ltd,2.52,$241.1M,2002,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/tnp
TNP^C,Tsakos Energy Navigation Ltd,25.26,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^c
TNP^D,Tsakos Energy Navigation Ltd,20.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^d
TNP^E,Tsakos Energy Navigation Ltd,19.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^e
TNP^F,Tsakos Energy Navigation Ltd,19.33,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/tnp^f
TUFN,Tufin Software Technologies Ltd.,9.25,$329.36M,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/tufn
TUP,Tupperware Brands Corporation,2.79,$136.75M,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,5.02,$4.38B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",21.63,$423M,2016,Consumer Non-Durables,Tobacco,https://old.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,0.6072,$1.22B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,7.77,$392.98M,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://old.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,183.39,$25.68B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/twlo
TRWH,"Twin River Worldwide Holdings, Inc.",17,$520.11M,2019,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/trwh
TWTR,"Twitter, Inc.",29.64,$23.26B,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,4.53,$1.24B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/two
TWO^A,Two Harbors Investments Corp,21.27,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^a
TWO^B,Two Harbors Investments Corp,19.7,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^b
TWO^C,Two Harbors Investments Corp,19.1,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^c
TWO^D,Two Harbors Investments Corp,21.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^d
TWO^E,Two Harbors Investments Corp,20.74,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/two^e
TYL,"Tyler Technologies, Inc.",352.08,$14B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",60.83,$22.16B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,32.96,$49.65B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,789.73,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,19.7101,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,26.46,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^m
USB^O,U.S. Bancorp,25.4447,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^o
USB^P,U.S. Bancorp,26.39,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/usb^p
USPH,"U.S. Physical Therapy, Inc.",73.81,$948.02M,1992,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",2.32,$171.23M,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/slca
USX,"U.S. Xpress Enterprises, Inc.",3.91,$193.26M,2018,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/usx
UBER,"Uber Technologies, Inc.",33.62,$58.3B,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/uber
UI,Ubiquiti Inc.,175.89,$11.2B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/ui
UBS,UBS AG,9.96,$35.7B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/ubs
UDR,"UDR, Inc.",36.89,$10.88B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/udr
UGI,UGI Corporation,30.96,$6.45B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ugi
