Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
BV,"BrightView Holdings, Inc.",13.12,$1.38B,2018,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/bv
EAT,"Brinker International, Inc.",22.53,$831.5M,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/eat
BCO,Brink&#39;s Company (The),41.12,$2.08B,n/a,Transportation,Oil Refining/Marketing,https://old.nasdaq.com/symbol/bco
BMY,Bristol-Myers Squibb Company,63.6,$143.91B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bmy
BMY~,Bristol-Myers Squibb Company,2.95,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bmy~
BTI,British American Tobacco p.l.c.,38.14,$87.5B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/bti
BRX,Brixmor Property Group Inc.,10.9,$3.23B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/brx
BRMK,Broadmark Realty Capital Inc.,7.52,$993.48M,2019,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/brmk
BR,"Broadridge Financial Solutions, Inc.",119.44,$13.71B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/br
BKD,Brookdale Senior Living Inc.,3.39,$637.37M,2005,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/bkd
BAM,Brookfield Asset Management Inc,30.81,$48.46B,n/a,Consumer Services,Building operators,https://old.nasdaq.com/symbol/bam
BBU,Brookfield Business Partners L.P.,27.31,$2.21B,2016,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bbu
DTLA^,Brookfield DTLA Inc.,10.33,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dtla^
BIPC,Brookfield Infrastructure Corporation,45.39,$2.1B,2020,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/bipc
BIP,Brookfield Infrastructure Partners LP,39.7,$11.65B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/bip
RA,Brookfield Real Assets Income Fund Inc.,15.81,$709.75M,2016,n/a,n/a,https://old.nasdaq.com/symbol/ra
BEP,Brookfield Renewable Partners L.P.,51.16,$9.16B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/bep
BEP^A,Brookfield Renewable Partners L.P.,25.0706,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bep^a
BRO,"Brown & Brown, Inc.",38.56,$10.93B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/bro
BF.A,Brown Forman Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bf.a
BF.B,Brown Forman Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bf.b
BRT,BRT Apartments Corp.,9.04,$146.45M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/brt
BC,Brunswick Corporation,53.68,$4.25B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bc
BC^A,Brunswick Corporation,24.95,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bc^a
BC^B,Brunswick Corporation,25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bc^b
BC^C,Brunswick Corporation,24.86,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bc^c
BKE,"Buckle, Inc. (The)",15.45,$763.36M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/bke
BVN,Buenaventura Mining Company Inc.,8.63,$2.19B,1996,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/bvn
BBW,"Build-A-Bear Workshop, Inc.",1.98,$30.67M,2004,Consumer Services,Recreational Products/Toys,https://old.nasdaq.com/symbol/bbw
BG,Bunge Limited,35.43,$5.04B,2001,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bg
BURL,"Burlington Stores, Inc.",178.67,$11.75B,2013,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/burl
BWXT,"BWX Technologies, Inc.",57.74,$5.5B,n/a,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bwxt
BY,"Byline Bancorp, Inc.",10.63,$408.01M,2017,Finance,Major Banks,https://old.nasdaq.com/symbol/by
PFH,CABCO Series 2004-101 Trust,0.6654,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/pfh
CABO,"Cable One, Inc.",1930.14,$11.06B,2015,Consumer Services,Television Services,https://old.nasdaq.com/symbol/cabo
CBT,Cabot Corporation,32.75,$1.85B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/cbt
COG,Cabot Oil & Gas Corporation,18.47,$7.36B,1990,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cog
CACI,"CACI International, Inc.",239.14,$6B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/caci
WHD,"Cactus, Inc.",18,$1.36B,2018,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/whd
CADE,Cadence Bancorporation,6.8,$856.32M,2017,Finance,Major Banks,https://old.nasdaq.com/symbol/cade
CAE,CAE Inc,14.99,$3.98B,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cae
CAI,"CAI International, Inc.",17.96,$314.42M,n/a,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/cai
CAI^A,"CAI International, Inc.",21.83,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cai^a
CAI^B,"CAI International, Inc.",21.79,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cai^b
CAL,"Caleres, Inc.",6.86,$276M,n/a,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/cal
CRC,California Resources Corporation,1.6,$78.97M,2014,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/crc
CWT,California Water  Service Group Holding,45.24,$2.2B,n/a,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/cwt
CALX,"Calix, Inc",11.88,$672.7M,2010,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/calx
ELY,Callaway Golf Company,14.24,$1.34B,1992,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/ely
CPE,Callon Petroleum Company,0.805,$319.58M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cpe
CPT,Camden Property Trust,90.92,$8.85B,1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cpt
CCJ,Cameco Corporation,9.8,$3.88B,1996,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ccj
CPB,Campbell Soup Company,50.94,$15.37B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/cpb
CWH,"Camping World Holdings, Inc.",17.81,$1.57B,2016,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/cwh
GOOS,Canada Goose Holdings Inc.,20.59,$1.21B,2017,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/goos
CM,Canadian Imperial Bank of Commerce,60.58,$26.94B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cm
CNI,Canadian National Railway Company,80.92,$57.54B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/cni
CNQ,Canadian Natural Resources Limited,18.74,$22.15B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cnq
CP,Canadian Pacific Railway Limited,232.12,$31.65B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/cp
CANG,Cango Inc.,5.06,$763.93M,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cang
CNNE,"Cannae Holdings, Inc.",34.61,$2.75B,2017,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cnne
CAJ,"Canon, Inc.",20.44,$21.38B,n/a,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/caj
CGC,Canopy Growth Corporation,16.32,$5.73B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/cgc
CMD,Cantel Medical Corp.,34.69,$1.46B,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/cmd
COF,Capital One Financial Corporation,63.4,$28.87B,1994,Finance,Major Banks,https://old.nasdaq.com/symbol/cof
COF^F,Capital One Financial Corporation,24.97,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cof^f
COF^G,Capital One Financial Corporation,23.3894,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cof^g
COF^H,Capital One Financial Corporation,24.77,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cof^h
COF^I,Capital One Financial Corporation,21.14,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cof^i
COF^J,Capital One Financial Corporation,20.08,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cof^j
CSU,Capital Senior Living Corporation,0.58,$18.49M,1997,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/csu
BXMT,"Capital Trust, Inc.",22.99,$3.11B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/bxmt
CPRI,Capri Holdings Limited,14.38,$2.15B,2011,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/cpri
CMO,Capstead Mortgage Corporation,4.87,$469.44M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cmo
CMO^E,Capstead Mortgage Corporation,22.26,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cmo^e
CAH,"Cardinal Health, Inc.",52.21,$15.24B,n/a,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/cah
CSL,Carlisle Companies Incorporated,114.54,$6.29B,n/a,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/csl
KMX,CarMax Inc,79.75,$12.97B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kmx
CCL,Carnival Corporation,14.72,$11.51B,1987,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/ccl
CUK,Carnival Corporation,12.68,$9.01B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/cuk
CRS,Carpenter Technology Corporation,21.48,$1.03B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/crs
CSV,"Carriage Services, Inc.",15.32,$273.82M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/csv
CARR,Carrier Global Corporation,17.55,$15.2B,2020,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/carr
CARS,Cars.com Inc.,5.54,$371.98M,2017,Technology,EDP Services,https://old.nasdaq.com/symbol/cars
CRI,"Carter&#39;s, Inc.",82.36,$3.59B,2003,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/cri
CVNA,Carvana Co.,98.59,$16.29B,2017,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/cvna
CSPR,Casper Sleep Inc.,6.6,$261.85M,2020,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/cspr
CSLT,"Castlight Health, inc.",0.7336,$109.69M,2014,Technology,EDP Services,https://old.nasdaq.com/symbol/cslt
CTLT,"Catalent, Inc.",75.74,$11.73B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ctlt
CTT           ,"CatchMark Timber Trust, Inc.",7.47,$364.1M,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ctt
CAT,"Caterpillar, Inc.",115.02,$62.25B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/cat
CATO,Cato Corporation (The),11.09,$262.23M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/cato
CBZ,"CBIZ, Inc.",22.41,$1.22B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/cbz
CBL,"CBL & Associates Properties, Inc.",0.2222,$42.66M,1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cbl
CBL^D,"CBL & Associates Properties, Inc.",1.06,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cbl^d
CBL^E,"CBL & Associates Properties, Inc.",0.93,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cbl^e
CBO,CBO (Listing Market - NYSE - Networks A/E),5.45,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cbo
IGR,CBRE Clarion Global Real Estate Income Fund,5.38,$627.26M,2004,n/a,n/a,https://old.nasdaq.com/symbol/igr
CBRE,"CBRE Group, Inc.",39.09,$13.1B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/cbre
CBX,CBX (Listing Market NYSE Networks AE,1.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cbx
PCPL.U,CC Neuberger Principal Holdings I,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/pcpl.u
FUN,"Cedar Fair, L.P.",28.83,$1.63B,1987,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/fun
CDR,"Cedar Realty Trust, Inc.",0.7516,$67.14M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cdr
CDR^B,"Cedar Realty Trust, Inc.",14.5101,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cdr^b
CDR^C,"Cedar Realty Trust, Inc.",12.38,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cdr^c
CE,Celanese Corporation,84.31,$9.97B,2005,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ce
CLS,"Celestica, Inc.",5.68,$627.37M,1998,Technology,Electrical Products,https://old.nasdaq.com/symbol/cls
CELG~,Celgene Corporation,0.4701,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/celg~
CEL,"Cellcom Israel, Ltd.",3.4572,$515.7M,2007,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cel
CPAC,Cementos Pacasmayo S.A.A.,7.0001,$599.36M,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/cpac
CX,Cemex S.A.B. de C.V.,2.04,$3.08B,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/cx
CVE,Cenovus Energy Inc,4.44,$5.46B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cve
CNC,Centene Corporation,67.74,$39.23B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cnc
CEN,Center Coast Brookfield MLP & Energy Infrastructur,1.22,$60.1M,2013,n/a,n/a,https://old.nasdaq.com/symbol/cen
CNP,"CenterPoint Energy, Inc.",17.49,$8.79B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cnp
CNP^B,"CenterPoint Energy, Inc.",33.53,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cnp^b
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,4.29,$6.73B,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ebr
EBR.B,Centrais Electricas Brasileiras S.A.- Eletrobras,n/a,n/a,2016,n/a,n/a,https://old.nasdaq.com/symbol/ebr.b
CEPU,Central Puerto S.A.,2.98,$451.18M,2018,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cepu
CCS,"Century Communities, Inc.",26.57,$885.64M,2014,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/ccs
CTL,"CenturyLink, Inc.",9.69,$10.63B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/ctl
CDAY,Ceridian HCM Holding Inc.,64.88,$9.23B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cday
CF,"CF Industries Holdings, Inc.",26.39,$5.64B,2005,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/cf
GIB,CGI Inc.,61.84,$14.23B,n/a,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/gib
ECOM          ,ChannelAdvisor Corporation,13,$368.75M,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ecom
CHAP,"Chaparral Energy, Inc.",0.5624,$26.88M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/chap
CHRA,"Charah Solutions, Inc.",1.95,$58.28M,2018,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/chra
CRL,"Charles River Laboratories International, Inc.",171.78,$8.5B,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/crl
CLDT,Chatham Lodging Trust (REIT),6.1,$286.47M,2010,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cldt
CMCM,Cheetah Mobile Inc.,2.15,$299.51M,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cmcm
CHGG,"Chegg, Inc.",62.2,$7.69B,2013,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/chgg
CHE,Chemed Corp.,465.77,$7.39B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/che
CC,Chemours Company (The),12.67,$2.08B,2015,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/cc
CHMI,Cherry Hill Mortgage Investment Corporation,7.46,$127.23M,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/chmi
CHMI^A,Cherry Hill Mortgage Investment Corporation,22.07,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/chmi^a
CHMI^B,Cherry Hill Mortgage Investment Corporation,20.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/chmi^b
CHK,Chesapeake Energy Corporation,12.49,$122.19M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/chk
CHK^D,Chesapeake Energy Corporation,2.49,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/chk^d
CPK,Chesapeake Utilities Corporation,88.98,$1.46B,n/a,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/cpk
CVX,Chevron Corporation,92.55,$172.79B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/cvx
CHWY,"Chewy, Inc.",41.08,$16.49B,2019,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/chwy
CHS,"Chico&#39;s FAS, Inc.",1.23,$148.07M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/chs
CIM,Chimera Investment Corporation,7.93,$1.52B,2007,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cim
CIM^A,Chimera Investment Corporation,19.65,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cim^a
CIM^B,Chimera Investment Corporation,17.39,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cim^b
CIM^C,Chimera Investment Corporation,17.01,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cim^c
CIM^D,Chimera Investment Corporation,17.31,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cim^d
DL,China Distance Education Holdings Limited,7.21,$243.92M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/dl
CEA,China Eastern Airlines Corporation Ltd.,18.17,$5.95B,1997,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/cea
CHN,"China Fund, Inc. (The)",20.8,$219.46M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/chn
CGA,"China Green Agriculture, Inc.",2.83,$17.97M,n/a,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/cga
LFC,China Life Insurance Company Limited,9.82,$55.51B,2003,Finance,Life Insurance,https://old.nasdaq.com/symbol/lfc
CHL,China Mobile (Hong Kong) Ltd.,37.22,$152.42B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/chl
COE,China Online Education Group,24,$505.92M,2016,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/coe
SNP,China Petroleum & Chemical Corporation,48.32,$58.5B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/snp
XRF,China Rapid Finance Limited,1.33,"$874,597.36 ",2017,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/xrf
ZNH,China Southern Airlines Company Limited,22.22,$5.72B,1997,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/znh
CHA,China Telecom Corp Ltd,32.52,$26.32B,2002,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cha
CHU,China Unicom (Hong Kong) Ltd,6.42,$19.64B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/chu
CYD,China Yuchai International Limited,12.18,$497.65M,1994,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cyd
CMG,"Chipotle Mexican Grill, Inc.",998.58,$27.85B,2006,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cmg
CHH,"Choice Hotels International, Inc.",77.71,$4.3B,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/chh
CB,Chubb Limited,105.34,$47.55B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cb
CHT,"Chunghwa Telecom Co., Ltd.",37.35,$28.97B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cht
CHD,"Church & Dwight Company, Inc.",73.09,$17.97B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/chd
CCX,Churchill Capital Corp II,10.465,$902.61M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/ccx
CCX.U,Churchill Capital Corp II,n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/ccx.u
CCX.WS,Churchill Capital Corp II,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ccx.ws
CCXX,Churchill Capital Corp III,10.07,$1.38B,2020,Finance,Business Services,https://old.nasdaq.com/symbol/ccxx
CCXX.U,Churchill Capital Corp III,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/ccxx.u
CCXX.WS,Churchill Capital Corp III,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ccxx.ws
CIEN,Ciena Corporation,51.36,$7.88B,1997,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cien
CI,Cigna Corporation,193.51,$71.4B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/ci
XEC,Cimarex Energy Co,26.88,$2.74B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/xec
CBB,Cincinnati Bell Inc,14.77,$746.83M,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cbb
CBB^B,Cincinnati Bell Inc,45.05,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cbb^b
CNK,Cinemark Holdings Inc,13.29,$1.56B,2007,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/cnk
CINR,Ciner Resources LP,11.06,$218.63M,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/cinr
CIR,"CIRCOR International, Inc.",11.91,$238.02M,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/cir
CIT,CIT Group Inc (DEL),16.27,$1.6B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cit
CIT^B,CIT Group Inc (DEL),21.02,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cit^b
CCAC,CITIC Capital Acquisition Corp.,9.65,$332.93M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/ccac
CCAC.U,CITIC Capital Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/ccac.u
CCAC.WS,CITIC Capital Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ccac.ws
BLW,Citigroup Inc.,13.17,$471.92M,2003,Finance,Major Banks,https://old.nasdaq.com/symbol/blw
C,Citigroup Inc.,45.67,$95.08B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/c
C^J,Citigroup Inc.,26.52,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/c^j
C^K,Citigroup Inc.,26.18,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/c^k
C^N,Citigroup Inc.,26.91,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/c^n
C^S,Citigroup Inc.,25.58,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/c^s
CFG,"Citizens Financial Group, Inc.",21.58,$9.21B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/cfg
CFG^D,"Citizens Financial Group, Inc.",25.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cfg^d
CFG^E,"Citizens Financial Group, Inc.",22.37,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cfg^e
CIA,"Citizens, Inc.",5.85,$312.85M,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/cia
CIO,"City Office REIT, Inc.",9.15,$432.82M,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cio
CIO^A,"City Office REIT, Inc.",20.75,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cio^a
CVEO,Civeo Corporation,0.444,$75.76M,2014,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/cveo
CCC,Clarivate Plc,23.55,$8.6B,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/ccc
CLH,"Clean Harbors, Inc.",54.5,$3.03B,n/a,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/clh
CCO,"Clear Channel Outdoor Holdings, Inc.",0.9366,$437.68M,2005,Consumer Services,Advertising,https://old.nasdaq.com/symbol/cco
EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,2.44,$174.98M,2011,n/a,n/a,https://old.nasdaq.com/symbol/emo
CEM,ClearBridge MLP and Midstream Fund Inc.,3.5,$246.45M,2010,n/a,n/a,https://old.nasdaq.com/symbol/cem
CTR,ClearBridge MLP and Midstream Total Return Fund In,2.75,$105.6M,2012,n/a,n/a,https://old.nasdaq.com/symbol/ctr
CLW,Clearwater Paper Corporation,28.96,$479.89M,n/a,Basic Industries,Paper,https://old.nasdaq.com/symbol/clw
CWEN,"Clearway Energy, Inc.",20.93,$4.17B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/cwen
CWEN.A,"Clearway Energy, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cwen.a
CLF,Cleveland-Cliffs Inc.,4.4,$1.75B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/clf
CLPR,Clipper Realty Inc.,6.03,$107.42M,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/clpr
CLX,Clorox Company (The),203.95,$25.68B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/clx
CLDR,"Cloudera, Inc.",8.61,$2.54B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cldr
NET,"Cloudflare, Inc.",28.07,$8.52B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/net
CMS,CMS Energy Corporation,56.09,$16.05B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/cms
CMS^B,CMS Energy Corporation,108.4999,n/a,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/cms^b
CMSA,CMS Energy Corporation,26.1,n/a,2018,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/cmsa
